Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/19;fev/19;mar/19;abr/19;mai/19;jun/19;jul/19;ago/19;set/19;out/19;nov/19;dez/19
3654;BAGUARI ENERG;3654;BAGUARI ENERG;38,196;39,191;39,129;37,322;36,308;35,766;35,760;37,036;38,091;38,614;38,509;38,936
3655;CIPATEX;3655;CIPATEX;;;;;;;;;;;;0,020
3657;KLIN;3657;KLIN;;;;;;;;;;;;0,140
3658;CERILUZ GER;3687;CERILUZ GER I1;4,300;4,300;4,300;10,509;10,509;10,509;10,509;10,509;10,509;10,509;10,494;4,300
3658;CERILUZ GER;3797;CERILUZ GER I5;0,430;0,430;0,430;5,083;5,132;5,083;5,245;5,450;5,353;5,358;5,564;0,738
3659;NICOLINI;83382;NICOLINI CL;0,328;;0,217;;;;;0,075;0,097;0,114;0,014;
3673;PCH ANGELO;3785;PCH ANGELO I5;3,925;3,798;3,808;3,924;3,537;2,379;1,450;0,885;1,054;1,305;2,390;3,730
3676;DUCI;3676;DUCI;1,120;1,317;1,393;1,454;1,120;1,160;2,626;1,620;1,515;1,832;1,640;1,089
3679;ANGLO NIOBIO;3679;ANGLO NIOBIO;2,060;2,509;2,362;2,091;;;2,252;3,190;2,552;5,209;6,892;4,535
3679;ANGLO NIOBIO;70263;ANGLO NIOBIO EI SE;;0,419;0,414;0,395;;;;0,422;0,401;0,425;0,373;0,402
3683;MUELLER FOGOES;3683;MUELLER FOGOES;;;;;0,284;0,270;0,322;;;;;
3686;TASA;3686;TASA;;;;;;;;;;;;0,364
3688;WALFRAN;3688;WALFRAN;;;;;;;;;;;;0,159
3690;IPEL;81618;IPEL INDAIAL CL;2,200;2,200;2,200;2,200;2,200;2,200;2,200;2,200;2,200;2,200;2,200;2,200
3691;ARAUCO;3691;ARAUCO;;;2,442;;;;1,483;4,055;1,701;;;
3691;ARAUCO;63658;ARAUCO EI1;;;;;;;0,250;0,055;0,057;;;
3694;ITAMINAS;3694;ITAMINAS;;1,178;0,733;1,090;0,637;0,450;0,382;0,324;0,064;0,109;0,391;0,541
3694;ITAMINAS;73367;ITAMINAS CL;;1,192;3,067;2,410;3,200;3,370;0,615;;;;;
3694;ITAMINAS;86628;ITAMINAS CL C;;;;;;;;3,396;3,751;3,826;3,509;3,379
3696;AFM;83124;AFM CL 13360;;;;;0,269;0,139;0,320;;;0,063;;
3697;SAOCARLOSSA;81635;SAO CARLOS BEM CL;;;;;;;;0,029;0,028;0,033;;0,027
3700;COMPASS FILIAL;3700;COMPASS FILIAL;;;;;;;;0,312;0,464;0,326;0,590;0,264
3706;GENESIS ENERG;3758;GENES ENERG I5;8,120;8,220;8,120;8,120;8,120;8,120;8,169;8,168;8,207;8,220;8,120;8,155
3708;CLEALCOQUEIROZ;3708;CLEALCOQUEIROZ;;;;;13,327;;;;;;;
3708;CLEALCOQUEIROZ;3714;CLEALCO I5;5,600;5,600;5,600;5,600;5,600;8,642;8,544;8,544;8,642;8,544;8,644;5,600
3709;FERRARI TERMO;3709;FERRARI TERMO;21,800;21,800;21,800;21,800;21,800;21,800;32,890;36,824;36,991;29,841;42,216;33,613
3709;FERRARI TERMO;58905;FERRARI TER I0;;6,300;6,300;6,300;;;;;;6,300;6,300;6,300
3710;UTE ANGELICA;3710;UTE ANGELICA;25,585;15,500;17,800;23,500;16,640;32,112;41,500;41,500;80,039;40,500;36,121;28,945
3710;UTE ANGELICA;17354;UTE ANGELICA I5;1,307;;;;;;;;;;;7,671
3721;SANTA MARIA AUTOPRODUTOR;63720;SANTA MARIA PIE I0;;0,826;0,533;0,547;0,530;0,529;;;;;;
3721;SANTA MARIA AUTOPRODUTOR;66551;SANTA MARIA AP;7,342;;;;;;;;;;;
3721;SANTA MARIA AUTOPRODUTOR;66553;SANTA MARIA AP I0;2,081;2,081;2,081;2,081;2,081;2,081;2,081;2,081;2,081;2,081;2,081;2,081
3721;SANTA MARIA AUTOPRODUTOR;68123;SANTA MARIA AUTOPRODUTOR I5;11,117;11,118;11,118;11,118;11,118;11,118;11,118;11,118;11,118;11,118;11,118;11,118
3721;SANTA MARIA AUTOPRODUTOR;84228;SALTO SAO PEDRO I5;;;;;;;0,880;0,899;0,879;0,865;0,894;0,895
3728;PARANAP MTZ;3728;PARANAP MTZ;0,515;;;0,410;0,746;0,306;0,719;0,901;0,576;0,497;2,556;3,945
3728;PARANAP MTZ;3913;PARANAP MTZ EI;;;0,098;0,076;0,087;0,111;0,390;0,101;0,072;0,108;0,111;0,202
3729;PERNAMBUCANAS;3729;PERNAMBUCANAS;0,741;0,719;0,671;0,712;0,710;0,636;0,833;1,032;1,036;0,861;0,750;0,750
3729;PERNAMBUCANAS;65544;PERNAMBUCANAS S;0,004;0,014;0,034;0,017;0,017;0,048;;;;;;
3730;NOVA PLAST;3730;NOVA PLAST;;;;;;;;;;;;0,269
3731;FRIOCEARA;3731;FRIOCEARA;0,062;;;;0,039;0,062;0,013;0,074;0,145;0,065;0,124;0,112
3733;VIENA;3760;VIENA I5;0,094;0,135;1,198;0,893;1,936;2,148;2,450;2,696;2,630;2,650;2,897;3,071
3740;UNISORVANE;3740;UNISORVANE;;;;;2,083;0,528;;;0,493;0,511;0,514;1,062
3742;CONTINENTAL;3742;CONTINENTAL;;;;;;;0,400;0,400;0,400;0,400;0,553;0,621
3743;CRERAL;59758;CRERAL I5;0,849;0,800;0,849;0,948;1,498;1,547;1,547;1,547;1,546;1,547;1,043;1,153
3744;COOPERLUZ;59174;COOPERLUZ I5;4,109;4,109;4,109;4,109;4,109;4,049;4,049;4,049;4,049;4,049;4,049;4,049
3750;CRELUZ;3899;CRELUZ I5;3,480;3,485;3,485;3,485;3,485;3,485;3,485;3,485;3,485;3,485;3,470;3,485
3751;MULTICOLOR;3751;MULTICOLOR;0,085;0,106;0,128;0,132;0,139;0,287;0,282;0,307;0,250;0,196;0,182;0,392
3768;PCH BRACO;3786;PCH BRACO I5;5,200;5,200;5,200;5,200;8,000;8,000;10,533;10,800;10,800;10,800;8,000;8,000
3775;IMETEXTIL;3775;IMETEXTIL;;;;;;;;;;;;0,098
3778;EUCA COM;3778;EUCA COM;11,092;11,324;10,672;9,807;10,769;11,554;11,160;10,981;12,279;12,080;11,927;11,772
3801;VCSA;3801;VCSA;24,703;24,526;24,437;26,473;25,724;25,761;25,746;25,123;25,167;23,546;23,782;24,396
3808;UTE CANAA;3808;UTE CANAA;;;;4,781;;;4,047;20,296;168,904;15,684;147,247;80,766
3811;PCH MOINHO;4173;PCH MOINHO I5;;;;;10,633;10,633;10,633;11,067;11,067;11,067;11,000;7,383
3812;ROSSIGNOLO;3812;ROSSIGNOLO;;;;;;;;;;;;0,482
3814;MD LIMEIRA;81627;MD LIMEIRA CL;0,428;;0,058;0,051;0,130;0,058;0,079;0,251;0,155;0,091;0,072;0,427
3815;ASJA BRASIL;3868;ASJA BRASIL I1;1,623;1,517;1,508;0,950;0,950;0,950;0,950;0,950;0,950;0,950;0,950;0,950
3822;SAFIRA GEST;3822;SAFIRA GEST;9,500;;;;;;;;;;;
3822;SAFIRA GEST;3863;SAFIRA GEST I0;;;;10,000;10,000;10,000;;;;;;
3824;CPFL BIOFORMOSA;3961;CPFL BIOFORMOSA 3LN11;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000
3826;FERREIRA GOMES;3826;FERREIRA GOMES;149,030;108,050;266,074;103,795;114,780;139,761;139,390;142,921;161,608;172,649;186,024;225,636
3827;UTE BIOENERGETICA AROEIRA;17215;UTE BIOENERGETICA AROEIRA I5;;;1,324;4,304;4,600;4,401;4,127;4,000;3,396;3,603;4,619;3,081
3842;MARS BRASIL;3842;MARS BRASIL;0,235;0,136;0,216;0,120;0,070;0,146;0,118;0,132;0,167;0,120;0,133;0,251
3842;MARS BRASIL;3989;MARS BRASIL SE;0,033;;;;;;;;0,123;;;0,786
3842;MARS BRASIL;75241;MARS GUA;;0,295;;;;0,778;9,771;1,007;0,279;0,156;0,088;0,606
3847;UNAI;7107;UNAI I5;13,856;13,741;13,117;13,242;12,426;12,545;13,298;12,693;12,884;18,303;13,011;12,818
3850;RCESA;3850;RCESA;81,928;84,185;84,198;101,835;100,810;99,661;99,456;101,407;103,443;88,123;84,120;83,964
3856;ESMALTEC SA;3856;ESMALTEC SA;;;;;;;0,157;0,054;0,226;0,081;0,250;0,444
3866;ROMAFILM;3866;ROMAFILM;0,020;;;;;;;;;;;
3867;CANAA;4222;CANAA I5;6,795;7,070;7,085;6,874;6,794;6,843;6,813;7,033;7,242;7,307;7,186;6,971
3867;CANAA;60604;CANAA I0;5,708;3,713;3,698;3,144;;;;20,000;;;;
3867;CANAA;81686;JAMARI I5;8,737;9,007;9,109;8,838;8,735;8,798;8,759;9,043;9,311;9,395;9,315;8,962
3867;CANAA;81687;JAMARI I0;10,500;9,350;8,689;2,060;8,500;;23,142;;;8,000;;
3867;CANAA;81688;ST CRUZ MNEGRO I5;6,795;7,006;7,085;6,874;6,794;6,843;6,813;7,033;7,242;7,299;7,245;6,971
3867;CANAA;81689;ST CRUZ MNEGRO I0;5,838;9,357;5,548;9,786;9,866;9,817;;;;;;
3869;CPFL JUREMAS;6985;CPFL JUREMAS I5;7,500;7,500;7,500;7,500;7,500;7,694;7,694;7,694;7,694;7,694;7,694;7,500
3870;CPFL COSTA BRANCA;8559;CPFL COSTA BRANCA I5;9,800;9,800;9,800;9,800;9,800;9,800;9,800;9,800;9,800;9,800;9,800;9,800
3871;CPFL SALTO GOES;4401;CPFL SALTO GOES I5;17,119;17,714;17,447;10,930;10,625;10,831;10,701;11,088;11,420;11,661;11,877;17,489
3872;CPFL MACACOS;8558;CPFL MACACOS I5;9,700;9,700;9,700;9,700;9,700;9,894;9,894;9,894;9,894;9,894;9,894;9,700
3873;CPFL PEDRA PRETA;6986;CPFL PEDRA PRETA I5;10,100;10,100;10,100;10,100;10,100;10,487;10,487;10,487;10,487;10,486;10,487;10,100
3875;TURVO;3920;TURVO I5;9,100;7,600;9,100;8,600;9,100;9,100;9,100;6,000;6,000;6,000;9,100;6,000
3877;CALANGO 4;4373;CALANGO 4 I5;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800
3879;NESA;3879;NESA;4.165,261;4.393,289;4.198,136;3.968,419;3.978,488;4.314,514;4.205,678;4.065,536;3.939,125;4.018,862;4.013,212;3.993,628
3880;CAETITE 3;4239;CAETITE 3 I5;11,100;11,100;11,100;11,100;11,100;11,100;11,100;11,100;11,100;11,100;11,100;11,100
3881;CAETITE 2;4238;CAETITE 2 I5;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000;11,000
3882;MEL 2;4219;MEL 2 I5;9,300;9,300;9,300;9,300;9,300;9,300;9,300;9,300;9,300;9,300;9,300;9,300
3883;ARIZONA 1;4224;ARIZONA 1 I5;12,300;12,300;12,300;12,300;12,300;12,300;12,300;12,300;12,300;12,300;12,300;12,300
3884;CALANGO 5;4375;CALANGO 5 I5;13,600;13,600;13,600;13,600;13,600;13,600;13,600;13,600;13,600;13,600;13,600;13,600
3885;CALANGO 1;4315;CALANGO 1 I5;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800
3886;CALANGO 2;4316;CALANGO 2 I5;11,800;11,800;11,800;11,800;11,800;11,800;11,800;11,800;11,800;11,800;11,800;11,800
3887;CALANGO 3;4367;CALANGO 3 I5;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800;13,800
3888;RIOPLASTIC;3888;RIOPLASTIC;1,096;1,048;1,224;1,313;1,279;1,254;1,175;1,183;1,162;0,971;1,283;1,167
3888;RIOPLASTIC;71159;RIOPLASTIC CL;2,200;;2,200;2,200;2,200;2,200;;;;;;
3889;COWAT;3889;COWAT;2,620;4,371;5,454;10,765;0,985;;;;;;;
3889;COWAT;5212;COWAT I5;4,191;2,441;2,291;2,316;1,374;;;;;;;
3893;AGROENERGIA;3893;AGROENERGIA;10,510;13,922;29,200;26,284;18,868;14,928;7,910;7,211;6,693;10,444;23,650;20,390
3893;AGROENERGIA;4052;AGROENERGIA I1;;;;;0,047;0,014;0,036;0,028;0,029;0,020;;
3893;AGROENERGIA;4053;AGROENERGIA I5;4,243;4,321;4,484;17,936;21,783;24,213;33,407;26,898;26,517;26,333;16,560;12,742
3893;AGROENERGIA;4054;AGROENERGIA I0;;2,000;0,706;;;;;;;;1,686;2,126
3896;QUEIXADA;4590;QUEIXADA I5;20,327;21,216;20,817;20,666;20,209;20,518;22,483;23,061;23,558;23,918;23,887;23,285
3902;SPECHT;70163;SPECHT S I5;0,495;0,375;0,430;0,290;0,460;0,495;0,311;0,109;0,135;0,309;0,496;0,440
3904;BOA FE;3904;BOA FE;;;;;15,745;;;;;;;
3904;BOA FE;4228;BOA FE I5;11,392;12,028;12,130;12,190;11,958;11,837;12,241;12,124;12,021;11,981;11,982;12,020
3905;AUTODROMO;3905;AUTODROMO;;;;;14,865;;;;;;;
3905;AUTODROMO;4226;AUTODROMO I5;11,740;11,740;12,190;12,080;11,740;11,740;12,240;11,740;12,040;11,740;11,740;12,140
3906;IBO ENERGETICA;77781;IBO I5;1,948;1,948;1,948;1,948;1,948;1,948;1,948;1,948;1,948;1,948;1,946;1,948
3910;CONDOR;3910;CONDOR;;2,000;2,280;2,177;2,186;2,250;2,411;2,446;2,093;2,427;2,369;2,530
3918;COMIL;3918;COMIL;0,155;0,045;0,099;0,139;0,074;0,085;;;;;;
3918;COMIL;85337;COMIL CL;;;;;;;0,066;0,092;0,091;0,070;0,082;0,018
3926;ENEX;3926;ENEX;139,200;59,000;102,400;207,700;186,500;177,020;178,556;184,818;212,982;211,460;240,890;181,360
3926;ENEX;4130;ENEX I5;;;;;;0,570;19,895;10,060;9,473;7,500;;5,523
3926;ENEX;13878;ENEX I0;;;;;;;;;;5,000;5,000;5,000
3928;ENERPLAN;4342;ENERPLAN I5;4,200;4,200;4,200;4,200;4,200;4,200;4,200;4,200;4,200;4,200;4,200;4,200
3931;IGUACU MINAS;3931;IGUACU MINAS;;5,124;;1,170;4,100;;10,530;9,409;15,139;11,089;0,778;3,495
3931;IGUACU MINAS;4051;IGUACU MINA I5;7,080;7,080;7,080;7,455;7,080;7,080;7,080;7,080;7,080;7,080;7,080;7,080
3934;BOAVISTA;4525;BOAVISTA I5;5,700;5,700;5,700;5,700;5,700;5,700;5,700;5,700;5,700;5,700;5,700;5,700
3935;OLHODAGUA;4527;OLHODAGUA I5;14,900;14,900;14,900;14,900;14,900;14,900;14,900;14,900;14,900;14,900;14,900;14,900
3936;FAROL;4551;FAROL I5;9,100;9,100;9,100;9,100;9,100;9,100;9,100;9,100;9,100;9,100;9,100;9,100
3937;SAOBENTO;4526;SAOBENTO I5;14,000;14,000;14,000;14,000;14,000;14,000;14,000;14,000;14,000;14,000;14,000;14,000
3940;GLH;3940;GLH;;;;;;;;;;;;0,023
3940;GLH;4185;GLH I5;9,501;9,555;7,321;6,335;6,545;6,191;6,113;6,327;6,531;6,687;6,683;6,563
3941;ASAIV;3941;ASAIV;;1,260;;;0,985;;;;;;;
3941;ASAIV;4368;ASAIV I5;14,000;14,000;14,000;14,010;14,000;14,000;14,000;14,000;14,000;14,000;14,000;14,000
3942;ASAV;3942;ASAV;;0,977;;;0,581;;;;;;;
3942;ASAV;4369;ASAV I5;13,600;13,600;13,700;14,329;13,909;13,600;13,600;13,600;13,600;13,600;13,600;13,717
3943;ASAVI;3943;ASAVI;;1,355;;;1,013;;;;;;;
3943;ASAVI;4370;ASAVI I5;14,400;14,400;14,400;14,410;14,400;14,400;14,400;14,400;14,400;14,400;14,400;14,400
3944;ASAVII;3944;ASAVII;;2,836;;;9,952;;;;;;;
3944;ASAVII;4371;ASAVII I5;14,300;14,300;14,300;14,310;14,300;14,300;14,300;14,300;14,300;14,300;14,300;14,300
3945;ASAVIII;3945;ASAVIII;;0,756;;;0,850;;;;;;;
3945;ASAVIII;4372;ASAVIII I5;13,512;13,500;13,600;14,521;13,500;13,500;13,500;13,500;13,500;13,500;13,500;13,500
3949;LASA;3949;LASA;;;;;8,821;;5,968;6,042;9,717;6,624;2,760;2,666
3949;LASA;4306;LASA I5;0,917;1,798;2,005;1,900;2,447;2,559;2,060;1,968;1,924;1,917;1,931;1,924
3950;BROOKFIELD RE I;3950;BROOKFIELD RE I;;;;;0,228;1,426;0,938;0,558;0,462;0,462;0,914;0,685
3950;BROOKFIELD RE I;14560;BROOKFIELD RE I I5;14,647;14,722;15,663;14,721;14,722;14,722;14,751;16,863;14,826;16,804;16,848;15,122
3951;BROOKFIELD RE II;3951;BROOKFIELD RE II;;;;;0,685;1,692;0,591;;;;0,430;
3951;BROOKFIELD RE II;14561;BROOKFIELD RE II I5;14,453;14,527;14,527;14,528;14,528;14,528;14,642;15,310;15,296;15,278;14,504;15,029
3951;BROOKFIELD RE II;71942;BROOKFIELD RE II I5 B;;;;;;0,302;;0,065;;;;
3952;BROOKFIELD RE III;3952;BROOKFIELD RE III;;;;0,345;1,870;1,870;1,278;1,176;1,099;1,099;1,458;1,278
3952;BROOKFIELD RE III;14562;BROOKFIELD RE III I5;13,677;13,747;14,356;14,402;13,748;13,748;13,832;14,856;13,852;14,807;14,782;14,106
3952;BROOKFIELD RE III;71943;BROOKFIELD RE III I5 B;;;;;0,177;;;;;;;
3954;BROOKFIELD RE IV;3954;BROOKFIELD RE IV;;;;;1,509;2,214;1,036;0,093;;;0,993;0,404
3954;BROOKFIELD RE IV;14563;BROOKFIELD RE IV I5;13,580;13,650;13,650;14,059;13,650;13,650;13,732;14,669;13,894;14,690;14,505;13,992
3954;BROOKFIELD RE IV;71938;BROOKFIELD RE IV I5 B;;;;;0,184;;;;;;;
3955;BROOKFIELD VSM;3955;BROOKFIELD VSM;;;;;0,718;2,203;1,084;;;;0,883;0,244
3955;BROOKFIELD VSM;14564;BROOKFIELD VSM I5;13,289;13,357;13,357;13,358;13,358;13,358;13,457;13,806;13,794;13,778;13,370;13,690
3955;BROOKFIELD VSM;71962;BROOKFIELD VSM I5 B;;;;;;0,222;;0,056;;;;
3956;SETE GAMELEIRA;8700;SETE GAMEL I5;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500
3968;CPFL NOVO HORIZONTE;4195;CPFL NOVO HORIZONTE I5;10,511;10,297;10,307;9,965;9,480;9,182;10,296;10,776;11,234;12,808;13,535;18,838
3981;S SEBASTIAO;3981;S SEBASTIAO;;0,647;;;;;;;;;;
3985;PEDRA BRANCA;8698;PEDRA BRANC I5;12,600;12,600;12,600;12,600;12,600;12,600;12,600;12,600;12,600;12,600;12,600;12,600
3986;SAO PEDRO LAGO;8699;SAO P LAGO I5;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200
3987;SK F;83460;SK F CL 13360;;;;;3,990;0,463;0,252;;;0,055;;1,923
3993;CPFL RENOVAVEIS;3993;CPFL RENOVAVEIS;17,692;28,847;26,798;26,666;22,920;13,988;46,778;35,988;39,578;40,195;43,885;44,843
3993;CPFL RENOVAVEIS;4085;CPFL RENOVAVEIS I5;43,145;17,150;39,355;44,313;39,936;27,606;57,353;29,399;37,085;27,826;23,338;24,299
3997;INXU;15200;INXU I5;;;;;;;0,610;0,905;0,464;0,942;;
4003;AGROARACA;4003;AGROARACA;;0,550;0,562;0,288;0,065;0,192;;;0,038;;0,032;0,083
4003;AGROARACA;86146;AGROARACA CL;;;;;;;0,065;0,060;0,069;0,067;0,260;0,621
4005;VULCABRAS;4005;VULCABRAS;0,228;;;;0,454;7,041;;;;;;1,851
4008;CPFL ATLANTICA I;4184;CPFL ATLANTICA I I5;13,100;13,100;13,100;13,100;13,100;13,100;13,100;13,100;13,100;13,100;13,100;13,100
4015;IBEMA CL;69640;IBEMA CL;;;;5,000;5,000;;;;0,400;0,400;0,400;0,400
4015;IBEMA CL;72781;IBEMA EI;5,000;6,200;6,142;5,000;5,242;6,200;5,494;6,093;5,903;6,200;5,833;4,940
4016;OUROESTE;4016;OUROESTE;;;;;;;;20,768;;;;
4016;OUROESTE;4230;OUROESTE I5;;;3,000;6,000;6,000;6,000;5,915;6,000;6,000;5,265;7,790;3,000
4020;GUARANI;4020;GUARANI;26,593;27,182;26,956;26,894;26,713;26,983;30,989;60,430;59,578;33,178;27,076;26,590
4020;GUARANI;6125;GUARANI I5;68,347;68,341;68,324;38,323;38,441;35,922;32,204;32,223;30,173;30,249;30,263;30,061
4020;GUARANI;9313;GUARANI 2LFA;8,000;8,000;8,000;8,000;8,000;8,000;8,000;8,000;8,000;;;
4024;NOVA ASA B I;17010;NOVA ASA B I I5;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200;13,200
4026;NOVA ASA B II;17029;NOVA ASA B II I5;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800;12,800
4027;NOVA ASA B III;17030;NOVA ASA B III I5;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500;12,500
4028;MORRO CHAPEU;4028;MORRO CHAPEU;0,189;;0,020;0,189;0,020;0,189;0,189;0,189;0,189;0,189;0,189;0,189
4028;MORRO CHAPEU;17032;MORRO CHAPEU I5;13,289;15,695;13,289;13,289;13,289;13,289;13,289;13,289;13,289;13,646;15,258;14,844
4029;PARAZINHO;4029;PARAZINHO;0,647;;0,220;0,647;0,410;0,647;0,647;0,647;0,647;0,647;0,647;0,647
4029;PARAZINHO;17036;PARAZINHO I5;14,647;16,834;14,647;14,647;14,647;14,647;14,647;14,647;14,647;15,029;16,753;16,320
4030;NOVA EURUS IV;17094;NOVA EURUS IV I5;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700
4031;TIANGUA;4031;TIANGUA;1,159;;0,760;1,159;0,940;1,159;1,159;1,159;1,159;1,159;1,159;1,159
4031;TIANGUA;17034;TIANGUA I5;14,259;15,971;14,259;14,259;14,259;14,259;14,259;14,259;14,259;14,616;16,232;15,839
4032;TIANGUA NORTE;4032;TIANGUA NORTE;0,547;;0,200;0,547;0,130;0,547;9,667;0,547;0,547;0,547;0,547;0,547
4032;TIANGUA NORTE;17035;TIANGUA NORTE I5;14,647;16,933;14,647;14,647;14,647;14,647;14,647;14,647;14,647;15,031;16,768;16,330
4033;VENTO FORMOSO;4033;VENTO FORMOSO;0,274;;0,170;0,274;0,200;0,274;0,274;0,274;0,274;0,274;0,274;0,274
4033;VENTO FORMOSO;17031;VENTO FORMOSO I5;13,774;16,275;13,774;13,774;13,774;13,774;13,774;13,774;13,774;14,142;15,804;15,379
4035;CPFL ATLANTICA V;4337;CPFL ATLANTICA V I5;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700;13,700
4037;CPFL ATLANTICA II;4237;CPFL ATLANTICA II I5;12,900;12,900;12,900;12,900;12,900;12,900;12,900;12,900;12,900;12,900;12,900;12,900
4038;CPFL ATLANTICA IV;4236;CPFL ATLANTICA IV I5;13,000;13,000;13,000;13,000;13,000;13,000;13,000;13,000;13,000;13,000;13,000;13,000
4042;CORRADI MAZZER;4042;CORRADI MAZZER;;;;;;;0,080;0,312;0,092;0,023;0,089;
4046;EESA;4046;EESA;62,652;62,652;63,000;120,000;185,304;250,608;250,608;250,608;250,608;195,550;120,000;62,652
4058;BASF SA;4058;BASF SA;;;;0,109;0,058;0,135;0,026;0,099;0,025;;0,067;0,131
4067;PASSO FERRAZ;13934;PASSO FERRAZ I5;2,202;2,202;2,202;2,202;2,202;2,202;2,000;2,000;2,000;2,000;2,000;2,000
4074;STA TEREZINHA;7857;STA TEREZI I5;0,538;1,976;0,624;0,615;0,577;0,517;0,769;0,438;0,473;0,496;0,504;0,526
4083;METSO BR;4083;METSO BR;;;;;;0,285;;;;;;0,662
4083;METSO BR;4088;METSO BR EI;;;;;;0,054;0,021;0,019;;;;0,067
4084;GSA;73522;GSA S;2,750;;;;;;;;;;;
4098;PCH ILHA LUZ;4441;PCH ILHALUZ I5;2,420;2,420;2,420;2,420;2,419;2,417;2,419;2,392;2,417;2,392;2,403;2,366
4100;MENEGOTTI;83345;MENEGOTTI CL;4,123;5,366;4,991;4,994;4,791;5,178;4,603;4,817;5,889;5,132;5,500;3,752
4105;CANABRAVA;4105;CANABRAVA;;;;;3,352;1,855;6,469;1,484;1,191;0,439;;
4117;CGEP;4117;CGEP;21,214;26,829;28,379;33,692;19,966;19,744;19,111;19,663;20,285;20,169;20,224;19,867
4135;UTE MOGIANA;4135;UTE MOGIANA;5,000;;;5,000;5,000;5,000;5,000;5,000;177,397;5,000;92,761;5,000
4135;UTE MOGIANA;5192;UTE MOGIANA I5;2,000;2,000;2,000;5,918;14,439;14,803;14,983;15,053;14,148;13,326;5,628;2,000
4135;UTE MOGIANA;5193;UTE MOGIANA I1;3,000;3,000;3,000;15,472;26,537;27,296;27,111;27,024;26,897;25,993;17,302;3,000
4135;UTE MOGIANA;73921;ALTA MOGIANA CL;;;;;;;0,101;0,039;;0,035;0,158;0,747
4136;MAXIMA ENERGIA;71578;MAXIMA ENERGIA;286,400;139,770;209,319;215,394;353,597;193,454;217,809;845,853;1.312,270;955,414;632,893;395,780
4136;MAXIMA ENERGIA;71580;MAXIMA CE I0;;;;;;;;4,000;;;;
4136;MAXIMA ENERGIA;71581;MAXIMA I5;5,000;7,150;13,200;15,944;10,344;17,500;5,500;5,000;5,823;5,343;5,161;5,000
4138;TELES PIRES;4138;TELES PIRES;918,850;899,257;914,389;913,923;885,751;857,344;852,311;871,675;891,898;908,578;918,614;912,070
4140;CPFL BIOBURITI;4495;CPFL BIOBURITI I5;10,240;10,240;16,108;24,916;25,070;24,994;25,070;25,070;24,852;24,327;24,223;16,570
4143;ANGLO FOSFATOS;4143;ANGLO FOSFATOS;;0,717;1,647;;;;;;;;;
4158;ECE;4158;ECE;209,577;217,173;217,241;209,082;205,612;200,664;199,868;206,876;213,782;219,195;234,768;
4160;ESTACIO;4160;ESTACIO;;;;;;;;;;;;0,371
4164;FIBERBUS;4164;FIBERBUS;;;;;;0,009;;;;;;
4165;DIVISA;4165;DIVISA;0,453;0,186;0,500;0,500;0,500;;;;;;;0,500
4165;DIVISA;4196;DIVISA I5;6,433;8,892;8,154;8,488;8,466;9,478;10,121;10,121;10,126;10,143;10,121;5,555
4167;CCS;4167;CCS;;;;0,079;;;;;0,071;0,038;0,208;0,934
4167;CCS;70254;CCS SUL;;;;0,012;;;;;;;;0,140
4168;SAO PAULO;4168;SAO PAULO;;;;;12,288;;;;;;;
4168;SAO PAULO;5597;SAO PAULO I5;6,060;8,060;8,260;8,260;8,060;8,060;8,060;8,060;7,860;8,060;8,060;8,060
4171;CPP;4171;CPP;0,551;0,611;0,647;0,645;0,773;1,107;1,196;1,213;;;;
4175;ENEVA TAUA;9892;ENEVA TAUA I8;;;;;;;;0,190;1,000;0,200;0,350;0,100
4176;CPFL BIOIPE;4339;CPFL BIOIPE I5;3,871;7,040;8,668;8,721;8,931;8,984;8,984;8,984;8,984;8,925;8,668;7,433
4190;PASSOS MAIA;5655;PASSOS MAIA I5;1,000;1,000;1,000;1,000;19,375;19,375;19,375;20,125;20,125;20,125;20,109;18,412
4191;CMU TR;4191;CMU TR;25,098;20,862;23,048;25,443;29,060;23,294;21,809;32,499;31,724;45,260;52,150;53,440
4191;CMU TR;4227;CMU TR I5;7,417;6,502;6,502;6,663;6,373;6,208;6,405;6,335;6,730;6,844;6,703;6,434
4200;MIA;4200;MIA;6,105;5,094;1,849;1,013;2,091;;4,863;6,283;7,445;;;
